00041086,2,1,2,1,2,1
00041216,2,0,1,1,1,1
00041132,0,3,3,0,2,1
00041049,2,2,0,3,0,1
00041005,2,1,0,2,2,2
00041112,1,1,2,1,2,1
00041091,1,1,3,2,1,1
00041218,2,0,1,2,1,0
00041160,2,3,1,1,1,1
00041027,1,1,3,1,2,2
00041155,3,1,0,2,1,2
00041015,1,0,2,0,1,1
00041016,3,1,1,1,1,1
00041087,2,1,3,0,2,1
00041037,2,2,1,2,0,1
00041157,1,0,2,1,1,0
00041073,2,2,3,0,1,1
00041147,2,0,4,2,0,1
00041118,3,2,1,1,1,0
00041154,1,2,1,2,1,1
00041142,1,1,1,1,1,1
00041219,2,0,2,0,0,1
00041071,1,1,3,2,0,0
00041183,2,2,1,2,0,2
00041198,1,0,1,0,1,1
00041088,2,1,2,1,1,1
00041047,2,2,1,2,2,1
00041170,2,1,2,1,1,1
00041063,2,1,2,1,1,1
00041136,2,3,1,2,2,1
00041115,1,1,3,1,2,1
00041152,2,0,4,1,1,1
00041134,1,0,2,1,1,2
00041038,1,0,2,1,2,1
00041092,1,1,2,1,1,1
00041138,1,2,2,1,1,1
00041034,2,1,2,2,1,1
00041069,1,0,2,3,1,1
00041185,1,0,1,1,1,2
00041011,1,2,0,1,2,0
00041018,1,1,1,1,2,1
00041043,2,2,2,1,2,1
00041175,1,0,4,0,0,1
00041161,2,0,2,2,2,1
00041193,1,0,1,1,2,1
00041167,2,2,0,1,1,1
00041021,1,0,1,1,1,1
00041001,1,0,2,1,1,1
00041083,2,0,1,1,1,1
00041217,1,0,2,1,1,1
00041023,1,2,2,1,1,1
00041096,2,1,2,0,2,1
00041066,1,2,0,2,1,1
00041189,1,1,1,2,1,2
00041178,2,0,3,1,1,1
00041212,1,1,2,0,1,0
00041067,2,1,3,1,1,1
90100053,2,2,1,1,1,1
90100017,1,2,2,1,0,2
90100057,1,1,1,1,1,1
90100082,1,1,1,0,1,1
90100083,1,1,2,0,1,1
90100035,2,2,0,1,1,1
90100042,1,1,0,1,1,1
90100058,2,1,1,1,1,1
90100002,1,1,1,1,1,1
90100078,2,1,1,0,1,1
90100006,1,0,2,1,1,1
90100024,1,1,1,1,1,1
90100040,1,0,2,0,1,1
90100022,1,0,1,1,2,1
90100029,1,0,1,1,1,1
90100054,2,2,0,2,1,1
90100004,2,1,2,1,1,1
90100048,2,0,1,1,1,1
90100056,1,0,1,1,1,1
90100075,1,1,2,1,0,1
90100045,1,2,0,1,0,2
90100010,4,3,1,2,1,1
90100077,2,1,1,1,0,0
90100001,1,1,2,1,1,1
90100027,1,0,1,1,1,1
90100032,1,1,0,1,1,1
90100009,5,4,1,1,1,1
90100067,1,2,1,0,1,1
90100086,0,0,1,1,1,1
90100072,1,1,0,1,1,0
90100081,1,1,0,1,1,1
90100049,1,1,1,1,1,1
90100003,1,1,2,1,1,1
90100052,1,2,0,2,0,1
90100026,1,0,2,0,1,1
90100038,1,1,1,0,1,1
90100059,1,2,0,1,1,1
90100018,1,2,2,1,1,1
90100068,1,2,1,1,1,0
90100011,2,2,2,1,1,2
90100069,2,1,0,2,1,1
90100046,2,0,1,1,1,1
90100016,3,2,1,1,1,1
90100008,4,2,3,1,0,0
90100043,1,1,1,1,1,1
90100021,1,2,1,1,1,1
90100005,1,0,3,2,1,1
90100014,4,3,0,0,1,1
90100041,1,1,0,1,1,1
90100051,1,2,1,2,1,1
90100028,1,0,1,0,1,1
90100012,3,3,0,1,1,1
90100019,2,3,2,1,1,1
90100073,1,1,2,0,2,1
90100030,2,1,0,0,1,1
90100065,1,1,1,1,1,1
90100062,1,1,0,1,1,1
90100064,2,1,0,1,1,1
90100044,1,1,0,1,1,1
90100033,1,2,0,2,0,1
90100070,1,1,1,1,1,0
90100013,2,2,1,1,1,2
90100060,2,0,1,4,2,1
90100076,1,2,0,0,1,2
90100037,2,0,1,1,1,1
90100036,1,1,1,0,1,1
90100061,2,0,2,0,1,1
90100066,1,2,1,1,1,0
90100050,1,1,0,1,1,1
90100000,1,0,2,1,1,1
90100020,2,2,2,0,1,1
90100074,1,1,1,1,0,1
90100025,1,0,3,0,1,1
90100084,1,1,1,0,2,1
77000018,0,1,2,1,1,1
77000066,1,0,2,1,0,1
77000052,1,2,0,1,0,1
77000037,1,1,0,2,0,0
77000056,1,0,0,1,1,1
77000084,1,0,2,1,2,2
77000059,0,0,1,0,1,1
77000038,1,1,0,3,1,1
77000028,2,1,1,1,1,1
77000065,1,1,2,0,0,2
77000054,1,0,1,0,1,1
77000006,1,0,1,1,1,1
77000057,1,0,2,0,0,0
77000046,2,0,1,1,1,1
77000016,1,1,2,2,1,1
77000075,1,1,1,1,0,1
77000045,1,1,0,3,0,1
77000044,1,1,1,1,1,1
77000102,1,1,1,0,1,1
77000010,0,1,1,1,1,1
77000005,1,2,1,0,0,1
77000014,0,0,0,2,0,2
77000095,1,1,1,1,1,1
77000106,0,1,2,0,1,1
77000103,1,1,1,0,1,1
77000012,0,2,0,1,1,1
77000082,1,1,2,1,1,1
77000072,0,0,0,1,1,1
77000078,1,0,1,0,1,1
77000076,1,1,1,1,1,1
77000064,0,0,1,1,1,1
77000032,1,0,1,1,0,2
77000053,0,0,0,0,1,0
77000091,1,0,1,1,0,1
77000039,1,0,1,1,1,1
77000105,1,0,1,1,1,2
77000093,1,0,1,1,1,1
77000077,0,0,1,0,1,1
77000004,2,1,1,0,1,1
77000097,1,1,0,0,1,2
77000086,0,0,1,0,1,2
77000062,0,1,1,1,0,1
77000036,0,0,1,1,2,1
77000011,1,1,1,0,2,1
77000068,1,0,0,1,0,1
77000092,0,1,3,0,1,2
77000001,1,1,2,1,1,1
77000067,0,0,1,1,0,1
77000098,1,1,2,0,0,1
77000096,1,1,0,1,1,1
77000079,1,1,0,2,1,2
77000070,0,1,0,2,2,2
77000051,1,1,1,3,0,1
77000094,1,0,1,0,2,1
77000049,1,0,0,0,1,1
77000024,1,3,1,1,1,1
77000002,1,1,2,0,1,1
77000000,1,1,3,0,0,0
77000047,1,1,0,0,1,1
77000026,0,1,0,0,1,0
77000043,1,0,1,2,2,1
77000058,1,1,0,1,1,0
77000050,1,1,1,0,1,1
77000042,1,0,1,0,1,1
77000074,1,1,1,1,0,0
77000033,2,2,0,0,1,1
77000015,1,0,2,1,1,1
77000060,1,1,0,1,0,1
77000009,0,1,2,1,2,2
77000027,1,1,2,1,2,3
77000073,1,1,0,0,1,1
77000087,1,1,1,1,1,0
77000030,0,3,1,1,1,1
77000017,1,0,1,2,0,2
77000081,1,1,1,1,1,1
77000055,1,1,1,1,0,1
77000029,1,1,2,0,1,1
77000020,1,1,1,1,1,1
77000022,1,1,1,1,0,0
77000071,1,1,0,0,1,1
77000089,1,1,1,1,0,1
77000099,1,1,1,0,1,1
77000083,1,1,1,1,1,1
77000063,1,1,2,0,1,0
77000019,1,1,1,1,1,1
77000007,2,0,1,1,1,1
77000003,0,2,1,1,2,1
77000035,1,0,3,0,0,2
77000061,1,1,0,0,0,0
77000088,1,0,2,1,1,2
77000021,1,0,1,2,1,1
77000104,0,0,2,0,1,1
77000080,0,1,0,0,1,0
77000041,2,0,1,1,1,2
77000040,1,0,1,3,1,1
77000090,1,0,1,1,0,1
77000100,1,1,1,0,1,0
77000101,0,1,0,1,1,1
77000069,1,0,1,0,1,1
77000048,2,0,1,1,1,1
77000025,1,1,1,0,2,1
77000031,2,0,1,0,2,2
77000085,1,0,1,1,1,1
77000023,0,1,1,1,0,0
77000034,0,2,1,1,0,2
77000008,1,1,1,1,1,2
77000013,0,1,2,0,1,1
13000154,1,0,0,1,2,1
13000089,0,0,1,2,1,1
13000111,0,0,1,0,1,1
13000112,0,0,2,0,1,1
13000011,2,1,2,2,1,0
13000005,1,2,2,1,1,1
13000008,1,3,1,1,2,1
13000018,0,0,4,4,0,2
13000090,2,0,0,1,1,1
13000198,1,0,1,0,1,1
13000082,2,1,0,1,1,1
13000092,2,1,2,1,1,1
13000083,2,0,1,2,2,2
13000113,0,0,3,0,1,1
13000040,1,1,1,0,2,1
13000162,1,2,1,1,0,0
13000075,1,0,1,1,2,1
13000022,2,2,2,2,2,2
13000148,0,0,2,1,0,1
13000032,1,0,2,2,2,2
13000180,0,0,2,1,2,1
13000053,1,0,1,1,1,2
13000104,1,1,2,1,1,1
13000101,1,1,1,1,0,2
13000091,2,0,2,1,2,1
13000026,2,2,2,2,2,2
13000033,1,0,3,1,1,1
13000031,1,1,1,2,2,2
13000063,3,1,3,1,0,2
13000100,2,1,0,2,1,2
13000186,2,0,2,1,0,1
13000061,1,1,2,2,1,0
13000215,1,0,2,3,2,1
13000020,2,3,3,0,2,2
13000137,1,1,1,2,1,0
13000044,1,1,1,3,1,2
13000200,0,0,2,1,2,1
13000059,1,2,1,3,1,1
13000010,1,1,1,2,2,1
13000028,2,2,2,2,2,2
13000126,1,1,1,1,1,1
13000179,1,0,1,0,1,1
13000128,0,1,1,1,1,0
13000034,1,0,2,2,2,2
13000087,1,2,1,2,1,1
13000065,2,1,1,1,1,1
13000132,0,0,1,0,1,2
13000074,1,1,1,1,2,1
13000157,1,0,1,1,1,1
13000068,2,2,1,2,0,1
13000048,1,2,2,2,1,1
13000105,2,0,1,2,0,1
13000141,1,0,1,2,1,1
13000139,1,1,2,1,1,1
13000120,1,1,2,1,1,0
13000094,1,1,1,1,0,1
13000127,0,1,2,1,1,1
13000046,1,2,1,1,1,1
13000131,0,0,2,1,0,0
13000165,0,0,2,2,1,1
13000002,0,3,1,3,2,1
13000213,2,0,1,0,0,0
13000184,1,0,2,3,1,1
13000206,1,0,2,0,1,0
13000212,0,0,1,1,2,1
13000109,1,1,2,2,1,1
13000115,0,0,1,0,1,2
13000006,0,1,3,1,1,1
13000151,0,1,1,1,1,1
13000167,0,0,2,0,1,1
13000156,1,1,1,0,1,2
13000193,1,0,1,1,0,1
13000021,2,2,2,3,0,1
13000045,2,1,0,1,1,1
13000175,1,0,2,0,2,1
13000102,1,1,1,1,1,1
13000073,1,1,1,0,2,1
13000099,2,0,1,1,1,1
13000071,0,0,2,0,2,2
13000047,2,2,1,0,1,1
13000004,1,3,3,1,1,1
13000144,1,1,1,1,2,1
13000055,1,1,0,1,1,1
13000117,2,1,1,3,1,1
13000161,1,0,2,1,1,1
13000178,1,0,4,1,1,0
13000096,1,0,1,1,1,1
13000052,2,0,4,1,0,1
13000097,1,1,1,1,1,1
13000030,2,2,2,2,2,2
13000158,1,0,2,0,1,2
13000056,1,1,2,1,2,1
13000166,0,0,2,0,0,1
13000209,0,0,1,1,2,2
13000155,3,0,0,3,1,2
13000072,1,0,0,3,1,1
13000057,1,1,1,1,2,1
13000145,1,1,0,1,1,1
13000201,1,0,2,1,0,1
13000173,1,0,2,2,1,2
13000038,1,1,2,1,1,1
13000143,0,0,1,1,1,1
13000136,2,0,1,0,2,0
13000054,0,1,1,1,1,1
13000085,3,1,2,1,1,1
13000118,1,1,1,1,1,1
13000172,1,0,2,0,0,1
13000190,0,0,2,2,1,1
13000159,0,0,1,1,1,1
13000078,0,0,2,1,1,1
13000066,2,3,1,0,1,1
13000205,1,0,1,2,2,2
13000169,0,0,2,2,1,1
13000140,1,1,1,2,1,1
13000079,1,1,1,1,1,2
13000189,0,0,1,3,1,1
13000080,2,3,3,0,2,1
13000070,0,0,1,1,1,2
13000129,0,0,2,0,1,1
13000181,1,0,2,2,1,1
13000042,0,1,1,0,1,1
13000152,0,0,1,1,1,1
13000060,0,0,3,0,1,1
13000043,1,1,1,1,2,1
13000196,0,2,0,0,2,2
13000088,0,0,1,3,0,1
13000015,0,0,2,2,2,1
13000174,1,1,1,1,1,1
13000110,1,1,1,1,1,2
13000138,2,1,0,1,2,1
13000108,2,3,1,1,2,1
13000025,2,2,2,2,2,2
13000177,1,0,1,1,1,1
13000195,1,0,2,1,1,1
13000076,1,1,1,2,1,1
13000153,0,0,1,1,1,2
13000130,0,0,1,1,1,0
13000125,0,0,1,1,1,1
13000150,0,0,2,1,1,1
13000050,1,1,2,1,1,1
13000037,2,2,2,2,2,2
13000135,1,0,1,0,1,2
13000211,1,0,1,1,1,1
13000007,1,1,1,2,1,1
13000036,0,0,2,2,2,2
13000029,2,2,2,2,2,2
13000077,1,2,2,0,1,1
13000134,0,0,1,1,1,1
13000103,1,0,2,1,1,1
13000164,0,0,1,2,1,1
13000142,0,0,2,2,1,1
13000086,1,1,3,1,1,1
13000168,0,0,1,1,0,2
13000149,0,0,2,0,1,2
13000208,1,0,2,1,2,1
13000014,1,0,2,2,1,1
13000122,1,0,1,1,1,1
13000119,2,1,1,2,1,0
13000123,1,1,2,1,1,2
13000114,0,0,1,1,0,2
13000098,1,1,1,1,2,1
13000192,0,0,3,0,2,1
13000001,1,1,2,1,2,1
13000013,1,1,2,2,0,1
13000023,2,2,2,2,2,2
13000084,2,0,2,1,1,1
13000000,1,0,1,1,2,2
13000199,1,0,2,3,1,1
13000093,2,1,2,2,1,1
13000039,1,0,2,2,1,1
13000146,0,0,0,2,0,2
13000204,1,0,3,2,1,1
13000121,1,1,1,1,0,1
13000116,0,1,1,0,2,1
13000106,0,0,2,1,1,2
13000183,1,0,2,1,2,1
13000147,0,0,1,2,1,1
13000214,1,1,1,0,1,1
13000203,1,2,2,0,1,1
13000009,2,1,1,2,2,2
13000160,1,0,2,1,1,1
13000035,2,0,2,2,2,2
13000182,2,0,1,2,1,1
13000041,2,0,1,1,1,2
13000202,1,0,1,1,1,2
13000124,0,0,2,1,1,1
13000062,2,1,1,1,1,1
13000170,0,0,2,1,1,2
13000016,0,0,2,2,1,0
13000163,0,1,0,1,1,1
13000003,1,1,1,1,3,2
13000197,1,1,1,1,1,1
13000019,3,2,2,2,2,2
13000207,0,0,1,1,1,1
13000067,2,1,2,3,1,1
13000049,1,1,1,1,2,1
13000188,1,0,3,1,1,0
13000191,0,0,2,1,2,1
13000210,1,0,2,1,1,1
13000012,1,1,2,1,2,1
13000024,2,2,2,2,2,2
13000194,1,0,1,1,2,1
13000133,0,0,2,1,0,1
13000187,0,1,2,0,1,1
13000051,2,0,2,1,1,1
13000069,1,2,1,1,1,1
13000081,4,0,2,1,2,1
13000185,2,0,1,0,2,1
13000107,0,0,2,1,2,2
13000171,0,0,2,1,1,1
13000017,2,1,2,2,2,2
13000095,1,1,1,1,0,1
13000176,0,0,2,1,1,1
13000058,2,1,3,1,1,1
13000027,2,2,2,2,2,2
13000064,2,1,1,1,2,1
12300147,2,2,2,2,0,1
12300246,2,0,2,0,2,1
12300125,1,0,1,0,1,1
12300114,1,1,0,1,1,1
12300068,1,0,1,1,1,1
12300122,1,0,2,1,1,1
12300237,1,1,3,0,1,0
12300120,3,0,2,1,2,1
12300127,0,1,2,0,1,1
12300062,1,0,2,0,1,1
12300244,1,0,1,1,1,1
12300113,1,1,2,0,1,1
12300216,2,1,0,1,1,2
12300221,1,1,1,1,1,1
12300144,1,2,1,0,1,1
12300156,1,1,2,1,1,1
12300074,2,2,0,1,1,1
12300123,1,1,1,1,1,1
12300061,2,0,2,2,0,1
12300119,2,1,0,0,2,1
12300154,2,1,1,1,1,1
12300217,2,1,2,0,1,1
12300070,1,0,2,0,3,1
12300219,1,1,1,1,0,1
12300146,1,2,1,1,0,1
12300240,1,1,2,0,1,1
12300133,2,1,1,1,0,0
12300218,2,2,3,0,1,1
12300142,2,0,1,1,1,2
12300130,2,1,0,1,1,1
12300236,3,0,2,1,2,1
12300235,1,1,1,1,0,1
12300138,1,1,2,1,0,1
12300139,2,0,1,1,1,1
12300134,2,1,1,0,1,1
12300141,1,1,2,2,1,1
12300148,1,1,1,0,1,1
12300077,1,1,0,0,1,0
12300223,1,0,1,2,1,0
12300071,1,0,1,2,1,1
12300151,1,1,1,2,1,1
12300231,1,1,1,0,1,1
12300111,0,1,1,2,1,1
12300238,1,1,1,1,2,1
12300234,1,2,1,1,0,0
12300248,2,1,2,1,0,1
12300110,2,1,1,0,1,1
12300131,2,1,1,0,1,1
12300247,3,1,0,0,1,1
12300066,1,1,1,0,1,1
12300140,1,1,1,1,1,1
12300132,1,1,0,1,1,2
12300108,1,1,2,0,2,1
12300152,2,1,0,2,1,1
12300230,2,0,1,0,1,1
12300241,1,1,0,1,2,1
12300229,1,1,1,0,1,1
12300136,1,1,2,0,1,1
12300060,2,0,2,1,0,1
12300239,1,1,1,1,2,1
12300073,3,1,0,1,1,1
12300226,1,1,2,1,1,1
12300065,1,1,1,0,1,1
12300109,3,0,3,1,1,1
12300128,1,1,2,0,1,1
12300072,2,0,1,3,1,1
12300220,1,0,1,0,1,1
12300232,1,1,1,1,0,1
12300225,1,1,2,1,1,1
12300064,1,0,1,2,1,1
12300135,2,0,1,1,1,1
12300112,2,2,1,1,1,1
12300063,1,0,1,0,1,1
12300224,1,1,1,0,1,1
12300149,1,1,2,1,0,1
12300222,1,1,0,1,1,1
12300227,2,1,1,1,0,0
12300069,0,1,1,1,1,1
12300076,2,1,0,0,1,1
12300155,1,1,1,1,2,1
12300067,1,0,2,1,0,0
12300129,1,2,1,1,1,1
12300126,1,1,1,2,0,1
12300137,1,1,1,0,1,1
12300124,2,1,1,1,1,1
12300115,1,2,0,2,0,1
12300116,2,1,1,0,0,2
12300117,1,0,1,1,1,1
12300075,2,0,0,0,2,1
12300245,1,0,1,3,0,1
12300153,2,1,1,2,1,1
12300118,2,1,0,1,1,1
12300121,1,1,1,3,1,1
12300228,1,1,1,1,0,1
12300150,3,0,2,2,0,2
12300242,1,1,1,1,2,1
12300145,1,1,1,2,0,1
12300243,1,1,0,2,0,1
50600076,2,1,1,1,0,1
50600015,1,1,1,1,1,1
50600000,0,2,1,1,2,1
50600064,1,1,1,1,0,0
50600065,1,1,0,2,0,1
50600078,1,1,1,1,1,1
50600011,1,0,1,1,1,1
50600029,2,1,0,3,1,1
50600062,1,1,2,1,0,1
50600017,1,1,0,1,1,2
50600068,1,1,0,1,1,1
50600009,1,0,1,2,0,1
50600037,1,1,1,2,1,2
50600026,2,1,1,2,1,0
50600072,1,1,0,1,1,1
50600021,1,1,1,1,1,1
50600019,1,2,0,1,0,1
50600025,1,1,0,2,1,2
50600038,1,1,2,0,1,1
50600071,1,1,3,0,1,0
50600051,1,1,1,1,1,0
50600050,1,0,2,0,1,1
50600044,1,1,1,2,1,1
50600010,1,1,1,0,1,1
50600007,1,1,1,1,0,1
50600061,1,0,1,1,2,1
50600022,1,1,1,1,0,1
50600013,1,1,1,0,1,1
50600053,1,0,1,1,1,1
50600070,1,1,0,2,0,0
50600067,1,1,0,3,0,1
50600052,1,1,1,0,1,1
50600014,0,1,2,1,0,1
50600048,1,1,3,0,1,1
50600020,1,1,1,0,1,1
50600042,2,1,0,1,1,1
50600032,1,1,1,1,1,1
50600004,1,1,1,0,0,1
50600059,1,1,0,1,1,1
50600002,2,1,0,1,1,1
50600005,1,1,1,0,1,1
50600039,1,1,1,1,1,0
50600012,1,1,0,2,0,1
50600028,1,1,1,1,1,1
50600074,1,2,1,0,0,1
50600055,1,0,1,1,0,1
50600058,1,1,0,1,1,1
50600054,1,1,1,1,1,1
50600030,1,1,1,1,0,1
50600073,1,1,1,0,1,1
50600036,1,1,0,2,1,0
50600041,1,1,0,2,1,1
50600075,1,1,1,1,0,1
50600049,1,2,1,1,1,1
50600040,1,0,2,0,1,1
50600043,2,1,1,0,1,1
50600023,1,0,1,1,1,1
50600031,1,0,0,1,1,1
50600057,1,1,2,0,1,1
50600018,1,1,1,1,0,1
50600077,1,1,1,0,1,1
50600024,1,1,1,1,1,1
50600066,1,1,1,1,0,1
50600006,1,1,0,2,1,1
50600063,1,1,1,1,0,0
50600033,1,2,1,0,0,1
50600060,1,1,2,0,1,1
50600027,1,1,1,0,1,1
50600001,1,1,1,1,1,1
50600003,2,0,1,1,1,2
50600056,1,1,1,0,1,1
50600035,2,1,0,1,0,1
50600046,1,1,1,2,0,1
50600034,1,0,1,0,1,2
50600045,1,0,2,0,1,1
50600069,1,0,1,2,0,1
50600016,1,1,1,0,1,1
50600047,1,1,0,1,1,1
50600008,1,0,2,0,1,1
20085129,2,1,3,1,1,0
20085232,2,3,2,2,1,1
20085104,2,2,0,2,2,0
20085277,1,2,2,2,1,1
20085011,2,2,0,1,1,1
20085075,3,2,1,2,2,0
20085220,2,2,2,0,1,1
20085049,2,2,2,0,1,1
20085244,2,2,1,2,1,1
20085182,0,1,3,0,1,0
20085094,1,1,2,0,1,0
20085257,0,2,2,2,2,1
20085194,2,1,1,2,1,1
20085238,2,2,1,2,1,1
20085135,3,2,1,1,0,1
20085149,1,1,2,1,2,1
20085114,2,2,3,1,1,0
20085308,2,2,0,2,1,0
20085001,0,0,2,1,2,2
20085010,0,1,2,2,2,1
20085038,1,2,1,1,1,1
20085201,1,1,1,1,1,1
20085254,1,1,2,1,2,1
20085289,1,1,1,1,0,1
20085303,2,3,1,0,1,0
20085050,3,2,1,2,1,1
20085218,2,2,2,1,1,1
20085184,2,1,2,1,1,1
20085271,2,0,2,2,1,2
20085066,2,1,0,1,2,2
20085305,2,2,1,2,0,1
20085088,3,2,1,1,1,1
20085279,2,1,2,1,1,0
20085273,3,2,1,1,1,0
20085031,2,2,2,0,1,1
20085295,2,2,1,1,1,0
20085174,1,1,1,0,1,1
20085161,0,0,2,0,1,1
20085283,1,2,2,0,1,0
20085200,1,1,2,0,1,1
20085133,3,2,1,0,1,1
20085319,1,1,1,0,0,1
20085202,1,1,1,3,1,1
20085312,0,0,1,1,1,1
20085025,2,2,1,1,1,1
20085272,1,1,3,2,1,0
20085168,0,0,0,0,1,0
20085099,2,1,1,2,1,1
20085306,1,2,2,0,1,0
20085267,1,1,2,2,1,0
20085128,2,2,3,0,1,1
20085146,1,1,1,2,0,1
20085136,2,1,2,0,1,1
20085176,0,0,0,1,2,1
20085078,3,1,0,1,1,1
20085209,2,2,2,1,1,1
20085058,2,1,2,2,1,1
20085035,1,0,2,1,1,1
20085083,2,1,3,2,2,1
20085307,1,3,0,1,0,0
20085248,2,2,2,2,1,1
20085052,3,0,0,1,0,0
20085093,2,0,1,1,2,2
20085077,1,2,2,1,0,0
20085162,0,0,1,1,1,1
20085274,1,2,1,1,0,0
